Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
PJM West,1/28/02,1/29/02,1/29/02,22.10,20.95,21.14,(1.20), 68 800 ,59,25
PJM West,1/29/02,1/30/02,1/30/02,21.50,21.15,21.27,0.13 , 67 200 ,69,24
PJM West,1/30/02,1/31/02,1/31/02,22.20,21.20,21.58,0.31 , 59 200 ,59,23
PJM West,1/31/02,2/1/02,2/1/02,22.05,21.60,21.94,0.36 , 80 000 ,78,31
PJM West,2/1/02,2/4/02,2/4/02,24.90,24.25,24.62,2.68 , 89 600 ,87,31
PJM West,2/4/02,2/5/02,2/5/02,25.30,24.90,25.05,0.43 , 87 200 ,95,29
PJM West,2/5/02,2/6/02,2/6/02,25.75,24.75,25.18,0.13 , 145 600 ,146,31
PJM West,2/6/02,2/7/02,2/7/02,24.00,23.00,23.45,(1.73), 113 600 ,89,26
PJM West,2/7/02,2/8/02,2/8/02,21.75,21.10,21.30,(2.15), 117 600 ,84,28
PJM West,2/8/02,2/11/02,2/11/02,23.95,23.50,23.72,2.42 , 98 400 ,106,30
PJM West,2/11/02,2/12/02,2/12/02,24.00,23.35,23.54,(0.18), 97 600 ,97,29
PJM West,2/12/02,2/13/02,2/13/02,23.50,22.80,23.02,(0.52), 93 600 ,85,28
PJM West,2/13/02,2/14/02,2/14/02,24.00,23.35,23.58,0.56 , 121 600 ,112,25
PJM West,2/14/02,2/15/02,2/15/02,22.70,21.50,22.13,(1.45), 56 800 ,51,20
PJM West,2/15/02,2/18/02,2/18/02,22.10,21.55,21.68,(0.45), 122 400 ,85,29
PJM West,2/18/02,2/19/02,2/19/02,22.05,21.75,21.90,0.22 , 93 600 ,65,24
PJM West,2/19/02,2/20/02,2/20/02,22.00,21.00,21.71,(0.19), 80 000 ,66,26
PJM West,2/20/02,2/21/02,2/21/02,21.45,21.00,21.19,(0.52), 95 200 ,77,24
PJM West,2/21/02,2/22/02,2/22/02,21.80,21.35,21.57,0.38 , 47 200 ,44,24
PJM West,2/22/02,2/25/02,2/25/02,23.00,22.35,22.62,1.05 , 115 200 ,113,28
PJM West,2/25/02,2/26/02,2/26/02,23.00,22.50,22.65,0.03 , 123 200 ,100,29
PJM West,2/26/02,2/27/02,2/27/02,26.75,25.90,26.15,3.50 , 183 200 ,128,30
PJM West,2/27/02,2/28/02,2/28/02,33.75,30.00,31.01,4.86 , 181 600 ,132,34
PJM West,2/28/02,3/1/02,3/1/02,28.10,27.05,27.58,(3.43), 127 200 ,109,35
PJM West,3/1/02,3/4/02,3/4/02,31.50,29.00,29.96,2.38 , 100 800 ,112,29
PJM West,3/4/02,3/5/02,3/5/02,32.25,30.50,31.21,1.25 , 124 000 ,121,33
PJM West,3/5/02,3/6/02,3/6/02,26.30,25.25,25.59,(5.62), 92 000 ,93,36
PJM West,3/6/02,3/7/02,3/7/02,24.60,23.15,23.68,(1.91), 64 000 ,62,30
PJM West,3/7/02,3/8/02,3/8/02,23.50,22.95,23.20,(0.48), 97 600 ,95,34
PJM West,3/8/02,3/11/02,3/11/02,29.90,28.75,29.42,6.22 , 78 400 ,82,28
PJM West,3/11/02,3/12/02,3/12/02,28.50,27.85,28.10,(1.32), 106 400 ,108,33
PJM West,3/12/02,3/13/02,3/13/02,24.90,23.15,23.62,(4.48), 96 000 ,97,35
PJM West,3/13/02,3/14/02,3/14/02,24.90,24.10,24.39,0.77 , 106 400 ,114,36
PJM West,3/14/02,3/15/02,3/15/02,23.50,22.65,23.11,(1.28), 78 400 ,81,33
PJM West,3/15/02,3/18/02,3/18/02,26.95,25.50,25.97,2.86 , 84 800 ,96,34
PJM West,3/18/02,3/19/02,3/19/02,30.10,26.75,28.37,2.40 , 75 200 ,89,27
PJM West,3/19/02,3/20/02,3/20/02,30.35,28.75,29.65,1.28 , 108 800 ,117,33
PJM West,3/20/02,3/21/02,3/21/02,31.50,29.55,30.29,0.64 , 123 200 ,132,33
PJM West,3/21/02,3/22/02,3/22/02,40.75,38.00,39.43,9.14 , 94 400 ,112,30
PJM West,3/22/02,3/25/02,3/25/02,36.00,33.25,34.89,(4.54), 57 600 ,68,24
PJM West,3/25/02,3/26/02,3/26/02,31.75,30.25,30.78,(4.11), 60 800 ,71,29
PJM West,3/26/02,3/27/02,3/27/02,30.50,28.50,28.96,(1.82), 96 800 ,111,30
PJM West,3/27/02,3/28/02,3/28/02,29.45,28.50,28.87,(0.09), 76 000 ,86,29
PJM West,3/28/02,3/29/02,3/29/02,25.50,24.15,24.47,(4.40), 62 400 ,69,29
PJM West,3/29/02,4/1/02,4/1/02,28.00,27.30,27.63,3.16 , 44 800 ,43,24
PJM West,4/1/02,4/2/02,4/2/02,23.50,22.85,23.17,(4.46), 89 600 ,82,28
PJM West,4/2/02,4/3/02,4/3/02,23.85,23.00,23.47,0.30 , 115 200 ,119,32
PJM West,4/3/02,4/4/02,4/4/02,34.00,29.25,31.40,7.93 , 97 600 ,109,33
PJM West,4/4/02,4/5/02,4/5/02,36.50,34.00,35.69,4.29 , 132 000 ,151,31
PJM West,4/5/02,4/8/02,4/8/02,29.25,27.60,28.59,(7.10), 119 200 ,133,33
PJM West,4/8/02,4/9/02,4/9/02,28.25,27.40,27.76,(0.83), 125 600 ,130,36
PJM West,4/9/02,4/10/02,4/10/02,27.20,26.40,26.70,(1.06), 115 200 ,97,34
PJM West,4/10/02,4/11/02,4/11/02,32.00,28.00,30.90,4.20 , 96 800 ,107,30
PJM West,4/11/02,4/12/02,4/12/02,27.50,26.50,27.00,(3.90), 85 600 ,92,32
PJM West,4/12/02,4/15/02,4/15/02,33.30,30.00,31.32,4.32 , 105 600 ,107,33
PJM West,4/15/02,4/16/02,4/16/02,95.00,66.00,79.88,48.56 , 112 800 ,131,31
PJM West,4/16/02,4/17/02,4/17/02,100.00,84.00,91.35,11.47 , 124 000 ,136,31
PJM West,4/17/02,4/18/02,4/18/02,64.00,51.75,58.02,(33.33), 66 400 ,75,26
PJM West,4/18/02,4/19/02,4/19/02,50.00,40.00,43.30,(14.72), 55 200 ,55,21
PJM West,4/19/02,4/22/02,4/22/02,31.00,30.00,30.53,(12.77), 68 000 ,62,22
PJM West,4/22/02,4/23/02,4/23/02,34.75,32.50,33.74,3.21 , 108 000 ,112,30
PJM West,4/23/02,4/24/02,4/24/02,30.00,29.40,29.67,(4.07), 91 200 ,99,30
PJM West,4/24/02,4/25/02,4/25/02,27.05,26.60,26.88,(2.79), 113 600 ,116,32
PJM West,4/25/02,4/26/02,4/26/02,27.50,26.25,26.92,0.04 , 91 200 ,103,32
PJM West,4/26/02,4/29/02,4/29/02,29.00,27.80,28.15,1.23 , 96 800 ,88,31
PJM West,4/29/02,4/30/02,4/30/02,27.10,26.00,26.52,(1.63), 99 200 ,105,34
PJM West,4/30/02,5/1/02,5/1/02,28.15,26.00,27.07,0.55 , 96 000 ,104,33
PJM West,5/1/02,5/2/02,5/2/02,27.75,26.80,27.08,0.01 , 91 200 ,93,34
PJM West,5/2/02,5/3/02,5/3/02,26.25,22.65,23.76,(3.32), 104 800 ,112,31
PJM West,5/3/02,5/6/02,5/6/02,27.00,26.10,26.51,2.75 , 119 200 ,123,35
PJM West,5/6/02,5/7/02,5/7/02,28.00,25.85,26.61,0.10 , 83 200 ,97,33
PJM West,5/7/02,5/8/02,5/8/02,28.65,26.75,27.87,1.26 , 116 800 ,127,31
PJM West,5/8/02,5/9/02,5/9/02,32.75,28.50,29.73,1.86 , 150 400 ,154,32
PJM West,5/9/02,5/10/02,5/10/02,28.75,26.95,27.66,(2.07), 113 600 ,101,34
PJM West,5/10/02,5/13/02,5/13/02,26.75,25.70,26.02,(1.64), 81 600 ,86,26
PJM West,5/13/02,5/14/02,5/14/02,30.00,26.90,27.98,1.96 , 92 000 ,97,31
PJM West,5/14/02,5/15/02,5/15/02,26.50,25.70,25.99,(1.99), 64 000 ,72,28
PJM West,5/15/02,5/16/02,5/16/02,29.50,28.00,28.58,2.59 , 64 800 ,67,27
PJM West,5/16/02,5/17/02,5/17/02,29.10,27.25,28.48,(0.10), 60 800 ,66,28
PJM West,5/17/02,5/20/02,5/20/02,26.85,25.50,26.27,(2.21), 61 600 ,67,27
PJM West,5/20/02,5/21/02,5/21/02,26.00,25.25,25.56,(0.71), 67 200 ,68,25
PJM West,5/21/02,5/22/02,5/22/02,27.50,26.00,26.76,1.20 , 80 800 ,90,28
PJM West,5/22/02,5/23/02,5/23/02,27.00,25.50,26.19,(0.57), 60 000 ,63,29
PJM West,5/23/02,5/24/02,5/24/02,27.75,26.85,27.21,1.02 , 56 800 ,66,31
PJM West,5/24/02,5/28/02,5/28/02,26.90,26.00,26.39,(0.82), 52 800 ,50,25
PJM West,5/28/02,5/29/02,5/29/02,31.10,29.75,30.35,3.96 , 67 200 ,73,28
PJM West,5/29/02,5/30/02,5/30/02,36.75,34.50,35.48,5.13 , 57 600 ,60,28
PJM West,5/30/02,5/31/02,5/31/02,36.50,35.50,36.22,0.74 , 79 200 ,80,29
PJM West,5/31/02,6/3/02,6/3/02,36.65,36.00,36.33,0.11 , 85 600 ,99,31
PJM West,6/3/02,6/4/02,6/4/02,33.00,31.00,32.68,(3.65), 64 800 ,69,27
PJM West,6/4/02,6/5/02,6/5/02,39.90,34.00,39.42,6.74 , 116 000 ,128,35
PJM West,6/5/02,6/6/02,6/6/02,35.25,33.70,34.53,(4.89), 93 600 ,101,32
PJM West,6/6/02,6/7/02,6/7/02,28.25,26.95,27.35,(7.18), 80 800 ,76,29
PJM West,6/7/02,6/10/02,6/10/02,49.00,44.40,45.78,18.43 , 48 800 ,57,25
PJM West,6/10/02,6/11/02,6/11/02,58.00,53.00,54.89,9.11 , 93 600 ,106,31
PJM West,6/11/02,6/12/02,6/12/02,57.50,55.00,55.74,0.85 , 67 200 ,83,28
PJM West,6/12/02,6/13/02,6/13/02,35.50,33.25,34.65,(21.09), 35 200 ,43,21
PJM West,6/13/02,6/14/02,6/14/02,27.30,24.45,26.11,(8.54), 68 800 ,76,24
PJM West,6/14/02,6/17/02,6/17/02,26.25,25.00,25.56,(0.55), 61 600 ,68,27
PJM West,6/17/02,6/18/02,6/18/02,26.75,25.00,26.03,0.47 , 58 400 ,63,24
PJM West,6/18/02,6/19/02,6/19/02,29.00,27.00,28.13,2.10 , 58 400 ,60,26
PJM West,6/19/02,6/20/02,6/20/02,36.50,30.00,35.81,7.68 , 48 800 ,53,28
PJM West,6/20/02,6/21/02,6/21/02,36.75,34.00,34.81,(1.00), 40 800 ,44,24
PJM West,6/21/02,6/24/02,6/24/02,51.00,46.25,48.41,13.60 , 48 800 ,46,20
PJM West,6/24/02,6/25/02,6/25/02,59.00,55.00,57.38,8.97 , 72 800 ,85,27
PJM West,6/25/02,6/26/02,6/26/02,64.00,59.00,61.42,4.04 , 60 800 ,73,28
PJM West,6/26/02,6/27/02,6/27/02,69.00,62.50,66.91,5.49 , 45 600 ,53,24
PJM West,6/27/02,6/28/02,6/28/02,51.00,44.00,46.39,(20.52), 48 800 ,56,24
PJM West,6/28/02,7/1/02,7/1/02,75.00,63.00,67.56,21.17 , 67 200 ,80,26
PJM West,7/1/02,7/2/02,7/2/02,70.00,63.25,65.73,(1.83), 96 000 ,108,29
PJM West,7/2/02,7/3/02,7/3/02,69.00,63.50,66.14,0.41 , 74 400 ,86,30
PJM West,7/3/02,7/5/02,7/5/02,37.50,36.00,36.87,(29.27), 48 000 ,53,22
PJM West,7/5/02,7/8/02,7/8/02,47.00,44.00,44.84,7.97 , 56 000 ,57,18
PJM West,7/8/02,7/9/02,7/9/02,46.50,44.75,45.30,0.46 , 88 800 ,101,28
PJM West,7/9/02,7/10/02,7/10/02,35.75,33.00,34.28,(11.02), 46 400 ,53,26
PJM West,7/10/02,7/11/02,7/11/02,30.50,28.50,29.56,(4.72), 55 200 ,59,24
PJM West,7/11/02,7/12/02,7/12/02,27.00,26.00,26.54,(3.02), 99 200 ,93,24
PJM West,7/12/02,7/15/02,7/15/02,46.50,45.00,45.56,19.02 , 95 200 ,113,26
PJM West,7/15/02,7/16/02,7/16/02,48.00,46.50,47.09,1.53 , 70 400 ,78,24
PJM West,7/16/02,7/17/02,7/17/02,59.00,55.75,57.48,10.39 , 111 200 ,128,26
PJM West,7/17/02,7/18/02,7/18/02,59.00,57.00,58.05,0.57 , 53 600 ,62,29
PJM West,7/18/02,7/19/02,7/19/02,45.00,42.75,43.18,(14.87), 82 400 ,91,25
PJM West,7/19/02,7/22/02,7/22/02,50.50,48.75,49.60,6.42 , 103 200 ,119,30
PJM West,7/22/02,7/23/02,7/23/02,64.25,60.25,61.53,11.93 , 111 200 ,132,30
PJM West,7/23/02,7/24/02,7/24/02,37.75,37.00,37.49,(24.04), 92 000 ,93,29
PJM West,7/24/02,7/25/02,7/25/02,34.00,28.25,31.07,(6.42), 84 000 ,84,25
PJM West,7/25/02,7/26/02,7/26/02,32.00,30.00,30.43,(0.64), 68 000 ,75,23
PJM West,7/26/02,7/29/02,7/29/02,83.00,73.00,77.56,47.13 , 67 200 ,73,25
PJM West,7/29/02,7/30/02,7/30/02,129.00,103.00,116.02,38.46 , 65 600 ,76,25
PJM West,7/30/02,7/31/02,7/31/02,103.00,75.00,89.89,(26.13), 76 800 ,88,30
PJM West,7/31/02,8/1/02,8/1/02,85.00,74.50,78.67,(11.22), 81 600 ,91,27
PJM West,8/1/02,8/2/02,8/2/02,80.00,70.00,75.74,(2.93), 70 400 ,81,28
PJM West,8/2/02,8/5/02,8/5/02,90.00,84.00,86.97,11.23 , 56 000 ,65,27
PJM West,8/5/02,8/6/02,8/6/02,39.00,37.25,38.34,(48.63), 64 800 ,70,24
PJM West,8/6/02,8/7/02,8/7/02,30.50,29.25,29.85,(8.49), 48 800 ,55,23
PJM West,8/7/02,8/8/02,8/8/02,28.00,27.00,27.38,(2.47), 37 600 ,40,23
PJM West,8/8/02,8/9/02,8/9/02,28.25,26.75,27.46,0.08 , 40 800 ,44,23
PJM West,8/9/02,8/12/02,8/12/02,56.50,54.00,55.20,27.74 , 33 600 ,36,22
PJM West,8/12/02,8/13/02,8/13/02,74.60,66.25,69.82,14.62 , 52 800 ,59,25
PJM West,8/13/02,8/14/02,8/14/02,96.50,89.00,94.10,24.28 , 57 600 ,64,27
PJM West,8/14/02,8/15/02,8/15/02,85.00,80.00,81.18,(12.92), 43 200 ,51,19
PJM West,8/15/02,8/16/02,8/16/02,74.00,71.00,72.96,(8.22), 24 000 ,25,19
PJM West,8/16/02,8/19/02,8/19/02,48.50,47.50,48.06,(24.90), 46 400 ,55,26
PJM West,8/19/02,8/20/02,8/20/02,35.75,33.85,34.73,(13.33), 80 000 ,89,30
PJM West,8/20/02,8/21/02,8/21/02,35.50,34.00,34.44,(0.29), 98 400 ,100,25
PJM West,8/21/02,8/22/02,8/22/02,47.00,45.50,46.24,11.80 , 61 600 ,65,28
PJM West,8/22/02,8/23/02,8/23/02,46.00,44.00,45.08,(1.16), 52 800 ,61,27
PJM West,8/23/02,8/26/02,8/26/02,35.75,34.50,35.06,(10.02), 44 000 ,47,22
PJM West,8/26/02,8/27/02,8/27/02,35.00,33.50,34.35,(0.71), 42 400 ,49,24
PJM West,8/27/02,8/28/02,8/28/02,31.20,30.25,30.69,(3.66), 36 800 ,39,20
PJM West,8/28/02,8/29/02,8/29/02,30.00,28.00,29.11,(1.58), 64 800 ,70,26
PJM West,8/29/02,8/30/02,8/30/02,26.90,26.50,26.65,(2.46), 46 400 ,44,23
PJM West,8/30/02,9/3/02,9/3/02,41.75,37.00,40.77,14.12 , 28 800 ,35,21
PJM West,9/3/02,9/4/02,9/4/02,37.50,36.10,36.95,(3.82), 41 600 ,52,19
PJM West,9/4/02,9/5/02,9/5/02,35.50,33.00,34.91,(2.04), 40 800 ,48,20
PJM West,9/5/02,9/6/02,9/6/02,33.50,31.50,32.44,(2.47), 33 600 ,37,23
PJM West,9/6/02,9/9/02,9/9/02,56.00,54.75,55.25,22.81 , 39 200 ,45,26
PJM West,9/9/02,9/10/02,9/10/02,51.00,49.50,50.05,(5.20), 43 200 ,47,23
PJM West,9/10/02,9/11/02,9/11/02,31.25,29.75,30.29,(19.76), 52 000 ,60,29
PJM West,9/11/02,9/12/02,9/12/02,29.00,28.00,28.45,(1.84), 32 000 ,36,23
PJM West,9/12/02,9/13/02,9/13/02,28.00,27.00,27.41,(1.04), 34 400 ,38,24
PJM West,9/13/02,9/16/02,9/16/02,29.25,28.00,28.62,1.21 , 34 400 ,39,25
PJM West,9/16/02,9/17/02,9/17/02,40.75,35.00,39.91,11.29 , 64 000 ,60,29
PJM West,9/17/02,9/18/02,9/18/02,36.50,34.50,35.17,(4.74), 41 600 ,50,25
PJM West,9/18/02,9/19/02,9/19/02,37.25,36.25,36.80,1.63 , 16 800 ,21,18
PJM West,9/19/02,9/20/02,9/20/02,43.50,39.25,40.67,3.87 , 39 200 ,46,24
PJM West,9/20/02,9/23/02,9/23/02,42.50,41.50,42.12,1.45 , 16 000 ,19,15
PJM West,9/23/02,9/24/02,9/24/02,36.50,33.00,34.65,(7.47), 16 800 ,15,19
PJM West,9/24/02,9/25/02,9/25/02,28.50,26.85,27.50,(7.15), 30 400 ,38,21
PJM West,9/25/02,9/26/02,9/26/02,27.40,26.25,26.87,(0.63), 36 000 ,43,23
PJM West,9/26/02,9/27/02,9/27/02,31.00,29.00,30.17,3.30 , 32 800 ,41,25
PJM West,9/27/02,9/30/02,9/30/02,36.75,34.50,35.85,5.68 , 36 800 ,45,22
PJM West,9/30/02,10/1/02,10/1/02,47.50,44.75,46.89,11.04 , 57 600 ,70,29
PJM West,10/1/02,10/2/02,10/2/02,57.00,55.00,56.34,9.45 , 49 600 ,62,24
PJM West,10/2/02,10/3/02,10/3/02,49.00,47.50,48.06,(8.28), 60 800 ,69,26
PJM West,10/3/02,10/4/02,10/4/02,43.50,42.30,43.12,(4.94), 60 000 ,69,24
PJM West,10/4/02,10/7/02,10/7/02,36.50,35.25,36.00,(7.12), 48 000 ,49,21
PJM West,10/7/02,10/8/02,10/8/02,31.05,29.50,30.26,(5.74), 53 600 ,63,23
PJM West,10/8/02,10/9/02,10/9/02,28.00,26.00,27.72,(2.54), 54 400 ,64,20
PJM West,10/9/02,10/10/02,10/10/02,28.55,27.65,27.99,0.27 , 62 400 ,70,20
PJM West,10/10/02,10/11/02,10/11/02,33.00,28.50,28.90,0.91 , 47 200 ,56,22
PJM West,10/11/02,10/14/02,10/14/02,31.75,30.00,30.91,2.01 , 44 000 ,48,24
PJM West,10/14/02,10/15/02,10/15/02,33.50,32.75,32.99,2.08 , 36 000 ,42,22
PJM West,10/15/02,10/16/02,10/16/02,35.75,34.50,35.33,2.34 , 24 800 ,29,19
PJM West,10/16/02,10/17/02,10/17/02,38.50,37.00,37.83,2.50 , 34 400 ,40,21
PJM West,10/17/02,10/18/02,10/18/02,36.00,35.00,35.38,(2.45), 23 200 ,28,17
PJM West,10/18/02,10/21/02,10/21/02,37.00,34.85,35.28,(0.10), 31 200 ,39,16
PJM West,10/21/02,10/22/02,10/22/02,33.00,32.25,32.63,(2.65), 25 600 ,29,17
PJM West,10/22/02,10/23/02,10/23/02,35.25,34.00,34.84,2.21 , 25 600 ,31,18
PJM West,10/23/02,10/24/02,10/24/02,36.00,35.00,35.67,0.83 , 8 800 ,10,11
PJM West,10/24/02,10/25/02,10/25/02,35.25,35.00,35.08,(0.59), 25 600 ,26,22
PJM West,10/25/02,10/28/02,10/28/02,37.25,36.50,36.79,1.71 , 20 000 ,24,20
PJM West,10/28/02,10/29/02,10/29/02,37.75,37.00,37.49,0.70 , 14 400 ,18,17
PJM West,10/29/02,10/30/02,10/30/02,42.25,40.75,41.73,4.24 , 30 400 ,36,25
PJM West,10/30/02,10/31/02,10/31/02,44.50,43.50,44.16,2.43 , 29 600 ,36,22
PJM West,10/31/02,11/1/02,11/1/02,42.00,40.25,41.23,(2.93), 37 600 ,45,20
PJM West,11/1/02,11/4/02,11/4/02,38.00,36.75,37.42,(3.81), 19 200 ,21,16
PJM West,11/4/02,11/5/02,11/5/02,36.75,35.00,36.32,(1.10), 15 200 ,19,16
PJM West,11/5/02,11/6/02,11/6/02,36.50,35.00,35.89,(0.43), 28 000 ,35,23
PJM West,11/6/02,11/7/02,11/7/02,36.75,35.00,35.72,(0.17), 36 800 ,44,24
PJM West,11/7/02,11/8/02,11/8/02,34.50,32.30,33.17,(2.55), 44 800 ,55,23
PJM West,11/8/02,11/11/02,11/11/02,29.00,27.00,27.88,(5.29), 26 400 ,30,22
PJM West,11/11/02,11/12/02,11/12/02,29.75,27.50,28.55,0.67 , 42 400 ,51,26
PJM West,11/12/02,11/13/02,11/13/02,36.25,34.00,34.98,6.43 , 44 800 ,52,24
PJM West,11/13/02,11/14/02,11/14/02,36.00,34.75,35.31,0.33 , 25 600 ,32,20
PJM West,11/14/02,11/15/02,11/15/02,32.50,31.50,31.97,(3.34), 34 400 ,41,19
PJM West,11/15/02,11/18/02,11/18/02,37.25,36.25,36.48,4.51 , 17 600 ,22,16
PJM West,11/18/02,11/19/02,11/19/02,36.25,35.05,35.85,(0.63), 38 400 ,39,19
PJM West,11/19/02,11/20/02,11/20/02,34.00,32.00,32.83,(3.02), 16 000 ,20,15
PJM West,11/20/02,11/21/02,11/21/02,30.25,29.25,29.71,(3.12), 32 800 ,41,21
PJM West,11/21/02,11/22/02,11/22/02,30.00,27.50,28.74,(0.97), 29 600 ,36,16
PJM West,11/22/02,11/25/02,11/25/02,35.25,34.25,34.82,6.08 , 22 400 ,27,18
PJM West,11/25/02,11/26/02,11/26/02,37.50,35.25,36.89,2.07 , 52 800 ,45,20
PJM West,11/26/02,11/27/02,11/27/02,38.50,38.25,38.36,1.47 , 31 200 ,29,20
PJM West,11/27/02,11/29/02,11/29/02,25.50,24.25,24.64,(13.72), 16 000 ,20,17
PJM West,11/29/02,12/2/02,12/2/02,38.25,36.25,37.38,12.74 , 3 200 ,4,4
PJM West,12/2/02,12/3/02,12/3/02,43.00,41.75,42.17,4.79 , 24 800 ,30,19
PJM West,12/3/02,12/4/02,12/4/02,46.00,43.50,44.38,2.21 , 20 800 ,24,19
PJM West,12/4/02,12/5/02,12/5/02,48.50,47.00,48.05,3.67 , 31 200 ,31,20
PJM West,12/5/02,12/6/02,12/6/02,43.50,41.00,42.32,(5.73), 24 000 ,28,21
PJM West,12/6/02,12/9/02,12/9/02,45.50,43.75,44.91,2.59 , 37 600 ,42,26
PJM West,12/9/02,12/10/02,12/10/02,43.00,40.00,40.82,(4.09), 50 400 ,54,25
PJM West,12/10/02,12/11/02,12/11/02,41.00,37.50,39.96,(0.86), 38 400 ,45,27
PJM West,12/11/02,12/12/02,12/12/02,37.25,35.00,36.42,(3.54), 36 000 ,36,21
PJM West,12/12/02,12/13/02,12/13/02,35.25,34.00,34.34,(2.08), 24 800 ,27,21
PJM West,12/13/02,12/16/02,12/16/02,40.00,37.25,38.44,4.10 , 31 200 ,39,18
PJM West,12/16/02,12/17/02,12/17/02,47.00,43.75,45.68,7.24 , 43 200 ,54,24
PJM West,12/17/02,12/18/02,12/18/02,48.50,46.00,46.98,1.30 , 37 600 ,44,24
PJM West,12/18/02,12/19/02,12/19/02,38.10,35.75,36.44,(10.54), 25 600 ,32,21
PJM West,12/19/02,12/20/02,12/20/02,37.50,35.60,36.50,0.06 , 24 000 ,29,20
PJM West,12/20/02,12/23/02,12/23/02,45.00,43.25,44.08,7.58 , 18 400 ,23,17
PJM West,12/23/02,12/24/02,12/24/02,33.50,32.00,32.53,(11.55), 8 000 ,10,9
PJM West,12/24/02,12/26/02,12/26/02,37.00,35.75,36.68,4.15 , 5 600 ,6,6
PJM West,12/26/02,12/27/02,12/27/02,30.35,29.50,30.06,(6.62), 15 200 ,18,18
PJM West,12/27/02,12/30/02,12/30/02,37.75,36.00,36.72,6.66 , 15 200 ,18,13
PJM West,12/30/02,12/31/02,12/31/02,29.25,27.75,28.43,(8.29), 23 200 ,28,16
PJM West,12/31/02,1/2/03,1/2/03,37.25,35.50,36.62,8.19 , 26 400 ,33,18
PJM West,1/2/03,1/3/03,1/3/03,37.45,33.75,35.69,(0.93), 28 800 ,36,19
PJM West,1/3/03,1/6/03,1/6/03,48.00,47.00,47.58,11.89 , 28 800 ,32,20
PJM West,1/6/03,1/7/03,1/7/03,50.50,48.00,49.53,1.95 , 33 600 ,42,19
PJM West,1/7/03,1/8/03,1/8/03,47.00,44.25,45.39,(4.14), 35 200 ,44,20
PJM West,1/8/03,1/9/03,1/9/03,39.00,37.00,37.73,(7.66), 27 200 ,33,19
PJM West,1/9/03,1/10/03,1/10/03,43.50,41.75,42.44,4.71 , 25 600 ,27,17
PJM West,1/10/03,1/13/03,1/13/03,64.00,56.50,58.31,15.87 , 20 800 ,26,19
PJM West,1/13/03,1/14/03,1/14/03,56.00,54.80,55.52,(2.79), 19 200 ,24,19
PJM West,1/14/03,1/15/03,1/15/03,56.50,54.90,55.51,(0.01), 28 000 ,33,19
PJM West,1/15/03,1/16/03,1/16/03,53.00,50.25,51.89,(3.62), 32 000 ,40,22
PJM West,1/16/03,1/17/03,1/17/03,54.00,52.00,52.63,0.74 , 30 400 ,38,23
PJM West,1/17/03,1/20/03,1/20/03,48.25,47.00,47.48,(5.15), 26 400 ,33,17
PJM West,1/20/03,1/21/03,1/21/03,58.00,54.00,56.70,9.22 , 31 200 ,35,21
PJM West,1/21/03,1/22/03,1/22/03,60.00,58.50,59.37,2.67 , 22 400 ,28,17
PJM West,1/22/03,1/23/03,1/23/03,75.00,69.75,72.22,12.85 , 35 200 ,43,26
PJM West,1/23/03,1/24/03,1/24/03,83.00,77.00,78.70,6.48 , 25 600 ,31,19
PJM West,1/24/03,1/27/03,1/27/03,78.00,73.00,75.55,(3.15), 44 000 ,51,26
PJM West,1/27/03,1/28/03,1/28/03,75.00,70.00,71.96,(3.59), 23 200 ,27,20
PJM West,1/28/03,1/29/03,1/29/03,54.75,53.00,53.53,(18.43), 22 400 ,27,20
PJM West,1/29/03,1/30/03,1/30/03,54.50,53.00,53.64,0.11 , 18 400 ,22,17
PJM West,1/30/03,1/31/03,1/31/03,51.50,47.75,49.61,(4.03), 28 800 ,36,21
PJM West,1/31/03,2/3/03,2/3/03,43.00,42.00,42.49,(7.12), 40 800 ,48,24
PJM West,2/3/03,2/4/03,2/4/03,41.50,39.00,40.49,(2.00), 23 200 ,29,27
PJM West,2/4/03,2/5/03,2/5/03,57.25,53.50,55.15,14.66 , 34 400 ,43,26
PJM West,2/5/03,2/6/03,2/6/03,66.00,63.50,64.37,9.22 , 31 200 ,38,24
PJM West,2/6/03,2/7/03,2/7/03,58.25,56.50,57.63,(6.74), 48 000 ,59,25
PJM West,2/7/03,2/10/03,2/10/03,59.00,56.00,56.95,(0.68), 18 400 ,23,19
PJM West,2/10/03,2/11/03,2/11/03,65.00,62.00,63.15,6.20 , 20 000 ,24,20
PJM West,2/11/03,2/12/03,2/12/03,64.00,61.25,62.46,(0.69), 18 400 ,23,20
PJM West,2/12/03,2/13/03,2/13/03,65.00,62.50,63.31,0.85 , 16 000 ,20,19
PJM West,2/13/03,2/14/03,2/14/03,55.50,53.50,54.09,(9.22), 40 800 ,49,21
PJM West,2/14/03,2/17/03,2/17/03,52.00,50.00,50.72,(3.37), 16 800 ,21,16
PJM West,2/17/03,2/18/03,2/18/03,75.00,69.75,72.54,21.82 , 37 600 ,40,19
PJM West,2/18/03,2/19/03,2/19/03,70.00,60.00,63.15,(9.39), 40 000 ,48,25
PJM West,2/19/03,2/20/03,2/20/03,58.75,55.00,56.33,(6.82), 68 800 ,77,28
